problem,run,min_supply_slack,max_soc_residual,max_simultaneous_charge_discharge,min_soc,max_soc,solver_feasible,passed
Q4-3,2025-09-01,0.0,0.0,0.0,1289.0275214236128,10800.0,True,True
Q2,2025-09-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-02,0.0,0.0,0.0,1319.6621251504585,10800.0,True,True
Q4-2,2025-09-02,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-02,0.0,0.0,0.0,1319.6621251504585,10800.0,True,True
Q2,2025-09-03,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-03,0.0,0.0,0.0,1199.999999999999,10800.0,True,True
Q4-2,2025-09-03,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-03,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-09-04,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-04,-1.7763568394002505e-15,0.0,0.0,1264.1259102546317,10800.0,True,True
Q4-2,2025-09-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-04,-1.7763568394002505e-15,0.0,0.0,1264.125910254633,10190.213525300927,True,True
Q2,2025-09-05,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-05,0.0,0.0,0.0,1200.0000000000014,8316.263333333334,True,True
Q4-2,2025-09-05,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-05,0.0,0.0,0.0,1200.0000000000014,8316.263333333334,True,True
Q2,2025-09-06,0.0,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-06,0.0,0.0,0.0,1266.8961379969132,8480.407020712963,True,True
Q4-2,2025-09-06,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-06,0.0,0.0,0.0,1266.8961379969132,8480.407020712963,True,True
Q2,2025-09-07,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-07,0.0,0.0,0.0,1222.6453757291667,10800.0,True,True
Q4-2,2025-09-07,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-07,0.0,0.0,0.0,1200.0000000000005,10278.760879506171,True,True
Q2,2025-09-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-08,0.0,0.0,0.0,1209.5436344907412,10800.0,True,True
Q4-2,2025-09-08,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-08,0.0,0.0,0.0,1209.5436344907412,10800.0,True,True
Q2,2025-09-09,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-09,0.0,0.0,0.0,1200.0000000000016,10800.000000000002,True,True
Q4-2,2025-09-09,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-09,0.0,0.0,0.0,1200.0000000000002,10800.000000000002,True,True
Q2,2025-09-10,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-10,0.0,0.0,0.0,1243.972791226851,10800.0,True,True
Q4-2,2025-09-10,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-10,0.0,0.0,0.0,1243.9727912268497,10800.0,True,True
Q2,2025-09-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-11,0.0,0.0,0.0,1358.1467643634287,10800.0,True,True
Q4-2,2025-09-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-11,0.0,0.0,0.0,1358.1467643634287,10800.0,True,True
Q2,2025-09-12,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-12,0.0,0.0,0.0,1200.0000000000005,8421.062861856484,True,True
Q4-2,2025-09-12,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-12,0.0,0.0,0.0,1200.0000000000005,8420.982257288584,True,True
Q2,2025-09-13,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-09-13,0.0,0.0,0.0,1280.3868129328707,8430.797008534724,True,True
Q4-2,2025-09-13,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-13,0.0,0.0,0.0,1280.3868129328707,8430.797008534724,True,True
Q2,2025-09-14,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-14,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-09-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-14,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-09-15,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-15,0.0,0.0,0.0,1269.8225805787006,10800.0,True,True
Q4-2,2025-09-15,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-15,0.0,0.0,0.0,1269.8225805787006,10800.0,True,True
Q2,2025-09-16,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-09-16,0.0,0.0,0.0,1220.7885007523162,10800.0,True,True
Q4-2,2025-09-16,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-16,0.0,0.0,0.0,1220.7885007523166,10800.0,True,True
Q2,2025-09-17,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-17,0.0,0.0,0.0,1227.0442117592588,10800.0,True,True
Q4-2,2025-09-17,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-17,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q2,2025-09-18,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-18,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q4-2,2025-09-18,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-18,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q2,2025-09-19,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-09-19,0.0,0.0,0.0,1455.1440569490753,8809.104672689817,True,True
Q4-2,2025-09-19,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-19,0.0,0.0,0.0,1455.1440569490753,8809.104672689817,True,True
Q2,2025-09-20,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-09-20,0.0,0.0,0.0,1574.3691314629639,8922.4769185,True,True
Q4-2,2025-09-20,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-20,0.0,0.0,0.0,1574.3691314629639,8922.4769185,True,True
Q2,2025-09-21,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-21,0.0,0.0,0.0,1215.1061259375024,10800.0,True,True
Q4-2,2025-09-21,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-21,0.0,0.0,0.0,1215.1061259375024,10800.0,True,True
Q2,2025-09-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-22,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q4-2,2025-09-22,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-22,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-09-23,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-23,0.0,0.0,0.0,1204.6013045555537,10800.0,True,True
Q4-2,2025-09-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-23,0.0,0.0,0.0,1204.6013045555583,10800.0,True,True
Q2,2025-09-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-24,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-09-24,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-24,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-09-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-25,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-09-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-25,0.0,0.0,0.0,1200.0000000000016,10800.0,True,True
Q2,2025-09-26,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-26,0.0,0.0,0.0,1857.0269105486138,9073.879559854166,True,True
Q4-2,2025-09-26,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-26,0.0,0.0,0.0,1718.8944359120394,8985.444546791667,True,True
Q2,2025-09-27,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-27,0.0,0.0,0.0,1669.1876166666677,9362.606226416667,True,True
Q4-2,2025-09-27,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-27,0.0,0.0,0.0,1669.1876166666677,9362.606226416667,True,True
Q2,2025-09-28,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-09-28,0.0,0.0,0.0,1219.4950083333324,10800.0,True,True
Q4-2,2025-09-28,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-28,0.0,0.0,0.0,1219.4950083333338,10800.0,True,True
Q2,2025-09-29,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-29,0.0,0.0,0.0,1199.999999999999,10800.0,True,True
Q4-2,2025-09-29,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-29,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-09-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-09-30,0.0,0.0,0.0,1199.9999999999986,10800.0,True,True
Q4-2,2025-09-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-09-30,0.0,0.0,0.0,1199.9999999999986,10800.0,True,True
Q2,2025-10-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-01,0.0,0.0,0.0,1200.0,10800.000000000002,True,True
Q4-2,2025-10-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-01,0.0,0.0,0.0,1200.0,10800.000000000002,True,True
Q2,2025-10-02,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-02,0.0,0.0,0.0,1200.0000000000025,10800.0,True,True
Q4-2,2025-10-02,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-02,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q2,2025-10-03,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-03,0.0,0.0,0.0,1811.0444324074065,9182.850010753706,True,True
Q4-2,2025-10-03,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-03,0.0,0.0,0.0,1718.0885110444467,9105.792934840742,True,True
Q2,2025-10-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-04,0.0,0.0,0.0,2084.3089763763883,10800.0,True,True
Q4-2,2025-10-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-04,0.0,0.0,0.0,2077.9473943263883,9528.654692937502,True,True
Q2,2025-10-05,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-05,0.0,0.0,0.0,1200.000000000002,10800.0,True,True
Q4-2,2025-10-05,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-05,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-10-06,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-06,0.0,0.0,0.0,1200.0000000000016,10800.0,True,True
Q4-2,2025-10-06,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-06,0.0,0.0,0.0,1200.0000000000016,10800.0,True,True
Q2,2025-10-07,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-07,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q4-2,2025-10-07,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-07,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-10-08,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-08,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q4-2,2025-10-08,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-08,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-10-09,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-09,0.0,0.0,0.0,1211.2541194444418,10800.0,True,True
Q4-2,2025-10-09,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-09,0.0,0.0,0.0,1211.2541194444482,10800.0,True,True
Q2,2025-10-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-10,0.0,0.0,0.0,1902.4864740740732,9238.381481481483,True,True
Q4-2,2025-10-10,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-10,0.0,0.0,0.0,1779.524131944445,9159.324543981484,True,True
Q2,2025-10-11,-5.684341886080802e-14,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-11,0.0,0.0,0.0,2063.007118518517,9843.497854444444,True,True
Q4-2,2025-10-11,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-11,0.0,0.0,0.0,1927.1640016111078,9843.497854444444,True,True
Q2,2025-10-12,0.0,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-12,0.0,0.0,0.0,1205.4508423611119,10800.0,True,True
Q4-2,2025-10-12,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-12,0.0,0.0,0.0,1205.450842361111,10800.0,True,True
Q2,2025-10-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-13,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-10-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-13,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-10-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-14,0.0,0.0,0.0,1199.9999999999986,10800.0,True,True
Q4-2,2025-10-14,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-14,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-10-15,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-15,-5.551115123125783e-17,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-10-15,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-15,-5.551115123125783e-17,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-10-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-16,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-10-16,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-16,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-10-17,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-17,0.0,0.0,0.0,1347.4434351851878,9208.157059259262,True,True
Q4-2,2025-10-17,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-17,0.0,0.0,0.0,1347.4434351851878,9208.157059259263,True,True
Q2,2025-10-18,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-18,0.0,0.0,0.0,1705.988627314817,8911.91018148148,True,True
Q4-2,2025-10-18,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-18,0.0,0.0,0.0,1666.6728522430542,8816.325634418978,True,True
Q2,2025-10-19,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-19,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-10-19,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-19,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q2,2025-10-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-20,0.0,0.0,0.0,1200.000000000001,10800.0,True,True
Q4-2,2025-10-20,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-20,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-10-21,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-21,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-10-21,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-21,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-10-22,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-22,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-10-22,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-22,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-10-23,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-23,0.0,0.0,0.0,1200.0000000000007,10800.0,True,True
Q4-2,2025-10-23,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-23,0.0,0.0,0.0,1199.9999999999998,10800.0,True,True
Q2,2025-10-24,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-24,0.0,0.0,0.0,2107.8342777777752,10243.84840212963,True,True
Q4-2,2025-10-24,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-24,0.0,0.0,0.0,2107.8342777777752,10243.84840212963,True,True
Q2,2025-10-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-25,0.0,0.0,0.0,2102.9695629629646,10800.0,True,True
Q4-2,2025-10-25,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-25,0.0,0.0,0.0,2034.2222601027813,10800.0,True,True
Q2,2025-10-26,-5.684341886080802e-14,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-26,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-10-26,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-26,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-10-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-27,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-10-27,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-27,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-10-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-28,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q4-2,2025-10-28,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-28,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q2,2025-10-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-29,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-10-29,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-29,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-10-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-10-30,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q4-2,2025-10-30,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-30,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q2,2025-10-31,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-10-31,0.0,0.0,0.0,2226.4122407407417,10800.0,True,True
Q4-2,2025-10-31,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-10-31,0.0,0.0,0.0,2183.6867085648178,10649.765262500001,True,True
Q2,2025-11-01,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-01,0.0,0.0,0.0,1976.6441851851855,10691.338189703089,True,True
Q4-2,2025-11-01,-5.684341886080802e-14,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-01,0.0,0.0,0.0,1976.6441851851855,10437.654669753087,True,True
Q2,2025-11-02,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-02,0.0,0.0,0.0,1200.0000000000023,10800.000000000002,True,True
Q4-2,2025-11-02,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-02,0.0,0.0,0.0,1200.0000000000011,10800.0,True,True
Q2,2025-11-03,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-03,0.0,0.0,0.0,1200.0,10800.0,True,True
Q4-2,2025-11-03,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-03,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-11-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-04,0.0,0.0,0.0,1200.0000000000014,10800.0,True,True
Q4-2,2025-11-04,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-04,0.0,0.0,0.0,1200.0,10800.0,True,True
Q2,2025-11-05,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-05,0.0,0.0,0.0,1200.0000000000016,10800.000000000002,True,True
Q4-2,2025-11-05,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-05,0.0,0.0,0.0,1199.9999999999995,10800.000000000002,True,True
Q2,2025-11-06,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-11-06,0.0,0.0,0.0,1200.0000000000018,10800.0,True,True
Q4-2,2025-11-06,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-06,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-11-07,-5.684341886080802e-14,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-07,0.0,0.0,0.0,2102.721333333334,10800.0,True,True
Q4-2,2025-11-07,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-07,0.0,0.0,0.0,2025.1593561319464,10800.0,True,True
Q2,2025-11-08,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q3,2025-11-08,0.0,0.0,0.0,1837.8680185185206,10800.0,True,True
Q4-2,2025-11-08,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-08,0.0,0.0,0.0,1837.8680185185206,10800.0,True,True
Q2,2025-11-09,-1.1368683772161603e-13,4.547473508864641e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-09,0.0,0.0,0.0,1199.9999999999995,10800.0,True,True
Q4-2,2025-11-09,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-09,0.0,0.0,0.0,1200.0000000000005,10800.0,True,True
Q2,2025-11-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-10,0.0,0.0,0.0,1199.9999999999989,10800.0,True,True
Q4-2,2025-11-10,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-10,0.0,0.0,0.0,1200.0000000000002,10800.0,True,True
Q2,2025-11-11,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-11,0.0,0.0,0.0,1199.999999999999,10800.0,True,True
Q4-2,2025-11-11,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
Q4-3,2025-11-11,0.0,0.0,0.0,1200.0,10800.000000000002,True,True
Q2,2025-11-12,-1.1368683772161603e-13,9.094947017729282e-13,0.0,1200.0,10800.0,True,True
Q3,2025-11-12,0.0,0.0,0.0,1200.0,10800.000000000002,True,True
Q4-2,2025-11-12,-1.1368683772161603e-13,1.8189894035458565e-12,0.0,1200.0,10800.0,True,True
