problem,run,iterations,runtime_s,solver_objective
Q4-3,2025-03-13@18,95,0.0006047499999999317,323.2900032620986
Q2,2025-03-14,346,0.0018776249999996608,22938.938524697667
Q3,2025-03-14@00,338,0.0017775420000001318,21773.113022101603
Q3,2025-03-14@06,223,0.0019723750000002482,0.002370758015674467
Q3,2025-03-14@12,178,0.0012896249999996279,0.0018961796856176256
Q3,2025-03-14@18,80,0.0005652499999997396,0.00113199459471605
Q4-2,2025-03-14,348,0.0018580830000001214,19840.107197524154
Q4-3,2025-03-14@00,338,0.0019117080000001785,18846.261614010164
Q4-3,2025-03-14@06,224,0.002091833000000154,0.0023707580156744675
Q4-3,2025-03-14@12,178,0.0013091670000000555,0.0018961796856176256
Q4-3,2025-03-14@18,84,0.0005770830000000338,0.0011048415489421299
Q2,2025-03-15,345,0.0018817499999999043,22842.122113179394
Q3,2025-03-15@00,352,0.00182504200000011,21609.264153541695
Q3,2025-03-15@06,245,0.002212875000000114,0.0024326714178897284
Q3,2025-03-15@12,169,0.0012170000000000236,0.0016402368069867274
Q3,2025-03-15@18,80,0.0005682500000001589,0.0011098266939259262
Q4-2,2025-03-15,345,0.0018672090000002584,19890.631923345663
Q4-3,2025-03-15@00,351,0.001958666999999803,18819.22402076568
Q4-3,2025-03-15@06,254,0.002114208000000062,0.0023829047235813952
Q4-3,2025-03-15@12,170,0.0011947500000002442,0.001590470112678394
Q4-3,2025-03-15@18,81,0.0005615000000003256,0.0010842602178888889
Q2,2025-03-16,364,0.0019056250000000219,42341.03143687693
Q3,2025-03-16@00,379,0.001974417000000006,40607.56878836083
Q3,2025-03-16@06,286,0.0022100419999997456,997.0430215909724
Q3,2025-03-16@12,180,0.0012397079999999505,0.001897741994987484
Q3,2025-03-16@18,91,0.0005867920000000026,74.77192930828433
Q4-2,2025-03-16,364,0.002096792000000125,44025.307272124235
Q4-3,2025-03-16@00,377,0.0019698329999999764,42013.64756820761
Q4-3,2025-03-16@06,285,0.0022987919999999384,1198.4824580749732
Q4-3,2025-03-16@12,183,0.001252709000000074,0.0018951742224296306
Q4-3,2025-03-16@18,90,0.0006199169999998588,72.1199724737386
Q2,2025-03-17,364,0.001950333999999998,42009.22275562224
Q3,2025-03-17@00,357,0.0019100830000002844,37328.15003468635
Q3,2025-03-17@06,249,0.0021407080000002132,0.0029533802067496892
Q3,2025-03-17@12,186,0.0013776670000003044,2195.1048320312193
Q3,2025-03-17@18,91,0.0006354580000000887,184.85273608181927
Q4-2,2025-03-17,367,0.001948875000000072,43846.31113335856
Q4-3,2025-03-17@00,356,0.001876874999999778,38599.98748037284
Q4-3,2025-03-17@06,243,0.00203570899999983,0.0029533802067496897
Q4-3,2025-03-17@12,187,0.0012775000000000425,2340.090754299519
Q4-3,2025-03-17@18,91,0.0006122500000000919,175.56334933166949
Q2,2025-03-18,365,0.0018850829999998986,40807.19424667295
Q3,2025-03-18@00,367,0.0019597920000000713,43029.74360695539
Q3,2025-03-18@06,261,0.0020759999999997447,0.002946001721891872
Q3,2025-03-18@12,179,0.0013812499999996675,0.0019209918761206968
Q3,2025-03-18@18,91,0.0006058750000002,105.06628883690449
Q4-2,2025-03-18,370,0.0019568329999999357,41966.92204059459
Q4-3,2025-03-18@00,369,0.0019731659999999707,44409.767065261534
Q4-3,2025-03-18@06,270,0.0021223329999999763,0.002946001721891872
Q4-3,2025-03-18@12,184,0.0012552910000001027,0.0019162153345631515
Q4-3,2025-03-18@18,91,0.000599417000000102,100.24855075461515
Q2,2025-03-19,374,0.002003417000000063,40564.61085496811
Q3,2025-03-19@00,362,0.0018775830000001825,35344.72784289991
Q3,2025-03-19@06,277,0.0023563329999998217,3611.2233964411384
Q3,2025-03-19@12,189,0.0012465829999999123,964.3713597701964
Q3,2025-03-19@18,92,0.0005782920000001468,212.00527416703622
Q4-2,2025-03-19,371,0.0019610829999998636,41623.35058918035
Q4-3,2025-03-19@00,362,0.0018329169999997674,35943.832474956056
Q4-3,2025-03-19@06,279,0.0021715839999996156,3978.8473127538514
Q4-3,2025-03-19@12,190,0.0012759589999999932,1060.2998889543262
Q4-3,2025-03-19@18,95,0.0005912910000001048,203.5649088242231
Q2,2025-03-20,372,0.001928541999999922,40704.85121399503
Q3,2025-03-20@00,375,0.002093708000000305,40197.74192817836
Q3,2025-03-20@06,249,0.0019740829999999043,0.00322338386612368
Q3,2025-03-20@12,188,0.0012228750000002897,1907.6645644845505
Q3,2025-03-20@18,91,0.0005783749999999088,51.05469433050791
Q4-2,2025-03-20,368,0.0019381670000000462,41768.76369871673
Q4-3,2025-03-20@00,370,0.0019496659999997945,41179.60257802494
Q4-3,2025-03-20@06,255,0.002069042000000021,0.003223383866123679
Q4-3,2025-03-20@12,193,0.0012419999999999654,2063.9711246196903
Q4-3,2025-03-20@18,94,0.0005853330000000767,49.58697620562395
Q2,2025-03-21,340,0.001830666999999675,22083.861113877094
Q3,2025-03-21@00,347,0.001974584000000057,20908.94428579955
Q3,2025-03-21@06,216,0.0019534999999999414,0.002458958198100617
Q3,2025-03-21@12,173,0.0012318750000002154,0.0020655440367695465
Q3,2025-03-21@18,81,0.0005744579999999999,0.001109560150658436
Q4-2,2025-03-21,340,0.001783582999999922,19072.304488073354
Q4-3,2025-03-21@00,345,0.001782666999999627,18028.333552216853
Q4-3,2025-03-21@06,215,0.001903666000000026,0.002458958198100617
Q4-3,2025-03-21@12,172,0.0012625829999999283,0.0020655440367695465
Q4-3,2025-03-21@18,79,0.0005659160000002217,0.001081758933950617
Q2,2025-03-22,343,0.001921375000000225,21997.33394773174
Q3,2025-03-22@00,344,0.0019026660000003304,21517.990852107458
Q3,2025-03-22@06,223,0.0019124580000000613,0.002366247372665913
Q3,2025-03-22@12,178,0.001222834000000006,0.0020170308473751717
Q3,2025-03-22@18,83,0.0005709579999999548,0.0010917869481275723
Q4-2,2025-03-22,340,0.0018374169999999523,19059.857588349223
Q4-3,2025-03-22@00,344,0.0018605840000001095,18632.024185052356
Q4-3,2025-03-22@06,222,0.001984624999999962,0.002366247372665913
Q4-3,2025-03-22@12,177,0.0012455419999999329,0.0020170308473751717
Q4-3,2025-03-22@18,85,0.0005777090000003149,0.0010651267490154328
Q2,2025-03-23,367,0.0021848339999999133,40217.73853938095
Q3,2025-03-23@00,365,0.0020495000000000374,40663.6463855277
Q3,2025-03-23@06,270,0.002045916999999786,0.0030580987868731465
Q3,2025-03-23@12,229,0.0013483330000001459,30.417045576796607
Q3,2025-03-23@18,138,0.0006827920000000987,25.317239793748712
Q4-2,2025-03-23,366,0.0019350410000003038,41130.3885236772
Q4-3,2025-03-23@00,362,0.0018970409999998772,41593.3714671916
Q4-3,2025-03-23@06,272,0.002137625000000032,0.0030579650355699924
Q4-3,2025-03-23@12,228,0.0013477499999998699,29.81810811385667
Q4-3,2025-03-23@18,137,0.0007353330000001712,24.979328009667572
Q2,2025-03-24,360,0.001996333000000128,40119.61565846838
Q3,2025-03-24@00,368,0.0019238749999996863,37912.18036334545
Q3,2025-03-24@06,265,0.0021025409999997358,605.9847586909951
Q3,2025-03-24@12,201,0.0013482499999999398,787.67771312685
Q3,2025-03-24@18,88,0.0005719590000001773,0.0013927271316783263
Q4-2,2025-03-24,362,0.0018919170000000207,41121.915074225035
Q4-3,2025-03-24@00,364,0.0019539589999997276,38761.24068111638
Q4-3,2025-03-24@06,266,0.0021210830000000236,642.775777925938
Q4-3,2025-03-24@12,202,0.0014692910000002612,819.0346872115301
Q4-3,2025-03-24@18,94,0.0006512499999997701,0.0013355931217713989
Q2,2025-03-25,366,0.001938916999999929,39182.92007413648
Q3,2025-03-25@00,367,0.0019997080000000444,42493.74514942863
Q3,2025-03-25@06,316,0.0022283339999997764,285.2357708637726
Q3,2025-03-25@12,229,0.0013406250000000952,606.7000617065781
Q3,2025-03-25@18,135,0.0006626669999998391,213.3947860137662
Q4-2,2025-03-25,366,0.0019163330000000478,39826.739979704274
Q4-3,2025-03-25@00,367,0.001972959000000163,43381.31266327091
Q4-3,2025-03-25@06,314,0.0026663749999999986,278.80186766857395
Q4-3,2025-03-25@12,237,0.0014664999999998152,540.6244195729595
Q4-3,2025-03-25@18,132,0.0006969159999998809,220.7294514325329
Q2,2025-03-26,369,0.001982583999999843,39142.017327742135
Q3,2025-03-26@00,362,0.0019811670000002835,36928.049348583525
Q3,2025-03-26@06,256,0.002159500000000314,73.32423314620561
Q3,2025-03-26@12,187,0.0012862500000001553,0.0020957258699688445
Q3,2025-03-26@18,132,0.0006854999999998945,138.81064847815838
Q4-2,2025-03-26,365,0.001995749999999852,39746.54834166809
Q4-3,2025-03-26@00,360,0.002028791999999946,37328.566870269955
Q4-3,2025-03-26@06,260,0.0022257090000001867,0.003208070358813735
Q4-3,2025-03-26@12,183,0.0012483329999999349,0.002043892447260786
Q4-3,2025-03-26@18,132,0.0007181249999996808,131.807796408586
Q2,2025-03-27,371,0.001937375000000241,39337.32205539768
Q3,2025-03-27@00,372,0.0019165000000000987,38867.10682306145
Q3,2025-03-27@06,281,0.0022038339999999046,933.9877671251825
Q3,2025-03-27@12,185,0.001231417000000068,0.0018767515203158098
Q3,2025-03-27@18,87,0.0005703329999997564,0.0013944381388991767
Q4-2,2025-03-27,370,0.002059000000000033,39917.34877728584
Q4-3,2025-03-27@00,368,0.0020106250000000436,39422.79011669542
Q4-3,2025-03-27@06,279,0.0021796670000000518,986.2668794027439
Q4-3,2025-03-27@12,184,0.0012729999999998576,0.0018764141402883752
Q4-3,2025-03-27@18,93,0.0005997920000000434,0.0013943223400308632
Q2,2025-03-28,338,0.001854917000000178,21453.256026504816
Q3,2025-03-28@00,338,0.0017458750000001189,20747.05513408761
Q3,2025-03-28@06,218,0.001920541999999692,0.0023123972690072356
Q3,2025-03-28@12,171,0.0012378330000002435,0.00196270751622771
Q3,2025-03-28@18,81,0.0006187499999996682,0.0010630715540432094
Q4-2,2025-03-28,340,0.001845707999999835,18279.937607263135
Q4-3,2025-03-28@00,339,0.0018135000000003565,17690.818650639765
Q4-3,2025-03-28@06,218,0.001953209000000289,0.00231216678574249
Q4-3,2025-03-28@12,193,0.0012559169999999398,0.001962593468847737
Q4-3,2025-03-28@18,81,0.0005618329999999006,0.0010297196741405176
Q2,2025-03-29,339,0.0018134169999997063,21339.129627530485
Q3,2025-03-29@00,329,0.0017816669999999313,19734.071837822372
Q3,2025-03-29@06,209,0.0018775410000002601,0.002387723715603259
Q3,2025-03-29@12,169,0.001408874999999643,0.0020993842528952327
Q3,2025-03-29@18,84,0.0005761249999998164,0.001057647411915638
Q4-2,2025-03-29,341,0.0018647079999998262,18317.477558875336
Q4-3,2025-03-29@00,330,0.001751000000000058,16933.434972335424
Q4-3,2025-03-29@06,210,0.001929125000000198,0.0023886877193686914
Q4-3,2025-03-29@12,170,0.0011846250000000502,0.0020995256302820645
Q4-3,2025-03-29@18,84,0.0005719160000001722,0.001049192524623971
Q2,2025-03-30,369,0.0018972919999997728,38694.657430861545
Q3,2025-03-30@00,364,0.001917790999999891,37866.824775282104
Q3,2025-03-30@06,292,0.002152708999999753,297.4977865077934
Q3,2025-03-30@12,229,0.0015351249999997485,420.01239338961915
Q3,2025-03-30@18,135,0.0006941669999998012,302.14122716192446
Q4-2,2025-03-30,369,0.002046540999999902,39107.16139455728
Q4-3,2025-03-30@00,362,0.001904875000000139,38235.514270491214
Q4-3,2025-03-30@06,295,0.002207791999999653,294.24075964377477
Q4-3,2025-03-30@12,232,0.0014098329999998604,403.24533770442514
Q4-3,2025-03-30@18,132,0.0006967500000003568,288.0366396470773
Q2,2025-03-31,364,0.0019481250000001893,38099.93461227601
Q3,2025-03-31@00,364,0.001818166999999704,33318.17481606362
Q3,2025-03-31@06,287,0.0024352080000000775,6764.987241891124
Q3,2025-03-31@12,185,0.001240415999999911,621.8910959982943
Q3,2025-03-31@18,90,0.0006047080000000093,4.292242459753912
Q4-2,2025-03-31,362,0.001968374999999689,38453.143220183854
Q4-3,2025-03-31@00,365,0.001847333000000173,33446.02449261637
Q4-3,2025-03-31@06,284,0.002277292000000042,7066.287143504233
Q4-3,2025-03-31@12,185,0.0012718750000000334,871.1841132562505
Q4-3,2025-03-31@18,90,0.0006104590000002297,3.9445610131293685
Q2,2025-04-01,366,0.0019757920000000873,37805.18362784797
Q3,2025-04-01@00,376,0.0021813329999997855,39258.31451284251
Q3,2025-04-01@06,324,0.0024262919999999966,2615.001870352636
Q3,2025-04-01@12,230,0.0014272920000002465,625.4346723290457
Q3,2025-04-01@18,137,0.0006847919999999341,243.14683994498353
Q4-2,2025-04-01,365,0.0019422080000000008,38162.409790292186
Q4-3,2025-04-01@00,366,0.0019463749999997226,39707.90312894405
Q4-3,2025-04-01@06,329,0.0024263749999997586,2723.729205666035
Q4-3,2025-04-01@12,231,0.0013833749999996314,642.1799515950886
Q4-3,2025-04-01@18,134,0.0006875829999999361,241.32012401329172
Q2,2025-04-02,363,0.0020140830000001664,36770.90065515523
Q3,2025-04-02@00,374,0.0019380829999997573,37569.40739300801
Q3,2025-04-02@06,346,0.0024482500000000407,3231.6953935392057
Q3,2025-04-02@12,231,0.001368959000000114,717.0041313254145
Q3,2025-04-02@18,136,0.000688416000000025,332.2277081836208
Q4-2,2025-04-02,362,0.0019630410000002207,36857.99075816796
Q4-3,2025-04-02@00,368,0.0019419579999997438,37603.54545515167
Q4-3,2025-04-02@06,336,0.0022845000000000226,3364.590035374333
Q4-3,2025-04-02@12,231,0.0015407500000002017,736.2124807301013
Q4-3,2025-04-02@18,134,0.0006901660000000476,330.8211224576013
Q2,2025-04-03,366,0.0019406669999999515,37875.0324924735
Q3,2025-04-03@00,370,0.0019417500000002974,39146.416394340624
Q3,2025-04-03@06,308,0.0022269160000001342,445.9024944777717
Q3,2025-04-03@12,229,0.0013222499999998583,313.91059510077275
Q3,2025-04-03@18,133,0.0006826659999998874,152.48785013108505
Q4-2,2025-04-03,363,0.0019434590000000362,38228.03438285204
Q4-3,2025-04-03@00,367,0.0019495000000002705,39507.64672001802
Q4-3,2025-04-03@06,306,0.0022813340000000792,438.29248310657385
Q4-3,2025-04-03@12,231,0.0013527499999996806,324.8093220173655
Q4-3,2025-04-03@18,133,0.0007332080000002072,136.5913377304499
Q2,2025-04-04,332,0.0018308750000000096,20673.31969861671
Q3,2025-04-04@00,326,0.0017649170000000325,19364.048250892858
Q3,2025-04-04@06,208,0.0018790840000000308,0.002364758047278273
Q3,2025-04-04@12,166,0.001217041999999946,0.0020381048645044565
Q3,2025-04-04@18,81,0.0005784590000001977,0.0010988984752078187
Q4-2,2025-04-04,332,0.0017842919999999651,17507.796412160464
Q4-3,2025-04-04@00,324,0.001736209000000155,16389.137577267808
Q4-3,2025-04-04@06,208,0.002223791999999669,0.002364758047278273
Q4-3,2025-04-04@12,165,0.0011872080000001617,0.002038104864504457
Q4-3,2025-04-04@18,81,0.0005571670000001916,0.0010988984752078185
Q2,2025-04-05,334,0.0017933339999998132,20760.951623660458
Q3,2025-04-05@00,319,0.0016930830000001507,19072.637331043683
Q3,2025-04-05@06,209,0.0019326660000000828,0.0024170410822246923
Q3,2025-04-05@12,167,0.0011785409999998109,0.0020888609644855965
Q3,2025-04-05@18,83,0.0006000829999996959,0.001159756510621399
Q4-2,2025-04-05,333,0.0018307500000003252,17726.27315835712
Q4-3,2025-04-05@00,320,0.0017785419999998275,16268.534699652011
Q4-3,2025-04-05@06,208,0.0022083330000000068,0.0024170410822246923
Q4-3,2025-04-05@12,167,0.0012579999999999814,0.0020888609644855974
Q4-3,2025-04-05@18,80,0.000580416000000028,0.0011597565106213987
Q2,2025-04-06,366,0.002022291000000287,36614.165003144175
Q3,2025-04-06@00,369,0.0019360409999999995,35970.36285405681
Q3,2025-04-06@06,261,0.0022157909999998004,260.38609794486894
Q3,2025-04-06@12,199,0.0014458749999999299,1983.795669647825
Q3,2025-04-06@18,91,0.0005875830000001692,0.0013898398152625167
Q4-2,2025-04-06,363,0.0019110840000000628,36543.619870291375
Q4-3,2025-04-06@00,367,0.0020420000000003213,35856.77525752322
Q4-3,2025-04-06@06,263,0.002087583000000226,278.8002810725802
Q4-3,2025-04-06@12,202,0.0013508749999999736,2028.4206572336157
Q4-3,2025-04-06@18,96,0.000647499999999912,0.0013919083481628083
Q2,2025-04-07,359,0.0018747910000000978,36303.365766312534
Q3,2025-04-07@00,357,0.0017905830000000122,32030.192304163586
Q3,2025-04-07@06,326,0.0023261249999997347,3225.158355390978
Q3,2025-04-07@12,245,0.0014286669999998836,1799.400821934867
Q3,2025-04-07@18,88,0.000583832999999867,0.0013935066768936898
Q4-2,2025-04-07,364,0.0022027919999998424,36323.71245302736
Q4-3,2025-04-07@00,357,0.0018488329999999387,31942.797659736352
Q4-3,2025-04-07@06,318,0.0023063329999999382,3317.8155766865425
Q4-3,2025-04-07@12,247,0.001443000000000083,1810.709520995544
Q4-3,2025-04-07@18,92,0.0005929170000000816,0.001393335468552983
Q2,2025-04-08,371,0.0019000419999999352,36713.108011561555
Q3,2025-04-08@00,375,0.001963583000000213,37033.88140341109
Q3,2025-04-08@06,308,0.002331750000000188,442.8499945512659
Q3,2025-04-08@12,183,0.001381458000000002,0.002215071916190602
Q3,2025-04-08@18,136,0.0007605000000001638,114.72679561127516
Q4-2,2025-04-08,370,0.0018839170000002348,36980.40872899616
Q4-3,2025-04-08@00,376,0.001909875000000394,37307.166344992766
Q4-3,2025-04-08@06,306,0.0022225420000001606,459.43651739854687
Q4-3,2025-04-08@12,189,0.001240083000000336,0.0022145461642615904
Q4-3,2025-04-08@18,131,0.00067787500000005,110.9610390545901
Q2,2025-04-09,371,0.0019482499999998737,35959.17489841427
Q3,2025-04-09@00,371,0.0019280839999997745,36193.080108129216
Q3,2025-04-09@06,329,0.002409875000000117,1309.0831779990544
Q3,2025-04-09@12,188,0.0013380830000002675,66.41038261051288
Q3,2025-04-09@18,138,0.0006999159999998561,80.49036510133192
Q4-2,2025-04-09,367,0.001941125000000099,35916.31294220295
Q4-3,2025-04-09@00,372,0.0019187910000000308,36100.44991142663
Q4-3,2025-04-09@06,334,0.0023713750000000644,1343.8176241438255
Q4-3,2025-04-09@12,192,0.001291249999999966,68.93238038006544
Q4-3,2025-04-09@18,134,0.0006980830000000715,79.30496429887577
Q2,2025-04-10,376,0.0019225829999998112,36893.56534864615
Q3,2025-04-10@00,368,0.0020477910000002986,36080.13669548716
Q3,2025-04-10@06,314,0.012533625000000104,1241.122676457638
Q3,2025-04-10@12,225,0.001521458000000031,205.5596181164802
Q3,2025-04-10@18,131,0.0007709170000000931,64.22093643683107
Q4-2,2025-04-10,370,0.0020899999999999253,36912.81171784839
Q4-3,2025-04-10@00,366,0.0019162920000002082,36044.70367649301
Q4-3,2025-04-10@06,310,0.002421707999999967,1279.314402628611
Q4-3,2025-04-10@12,220,0.0013864999999997352,160.59256900646142
Q4-3,2025-04-10@18,129,0.0007053340000000574,22.67145877496119
Q2,2025-04-11,329,0.0018674169999997048,20167.49893594005
Q3,2025-04-11@00,311,0.001785374999999867,18094.44625364372
Q3,2025-04-11@06,205,0.0018637500000000529,0.0024423220678297334
Q3,2025-04-11@12,161,0.001323667000000306,0.002139963236572016
Q3,2025-04-11@18,81,0.0006697500000001355,0.0011137222637530866
Q4-2,2025-04-11,330,0.001872709000000139,17032.390651998805
Q4-3,2025-04-11@00,311,0.0016918339999998366,15270.700478024026
Q4-3,2025-04-11@06,205,0.0018690000000001206,0.0024353051877215024
Q4-3,2025-04-11@12,160,0.0011625409999997949,0.0021305930436242787
Q4-3,2025-04-11@18,83,0.0005558749999998724,0.0010852004836461933
Q2,2025-04-12,331,0.0017837919999998952,20385.30670761986
Q3,2025-04-12@00,341,0.0017974590000000568,19738.86328149512
Q3,2025-04-12@06,212,0.0019935829999999655,0.0022827972295788755
Q3,2025-04-12@12,173,0.001405957999999874,0.002049640607041839
Q3,2025-04-12@18,80,0.0006094580000000072,0.0011282519616851849
Q4-2,2025-04-12,330,0.0017787910000000018,17337.21810616383
Q4-3,2025-04-12@00,343,0.0017712909999998416,16750.19880450506
Q4-3,2025-04-12@06,216,0.0019366249999999141,0.0022813378109368997
Q4-3,2025-04-12@12,176,0.0012321669999999507,0.002049705776973251
Q4-3,2025-04-12@18,81,0.0006035410000002628,0.0011067884597178491
Q2,2025-04-13,368,0.0019347910000000468,35189.17738627611
Q3,2025-04-13@00,359,0.001916291999999764,33649.96353298202
Q3,2025-04-13@06,256,0.002257790999999898,0.0030055705036474947
Q3,2025-04-13@12,190,0.0012875420000000304,1114.0649897809149
Q3,2025-04-13@18,132,0.0006920419999998373,159.69507794545132
Q4-2,2025-04-13,370,0.0019124999999999837,34943.30644156731
Q4-3,2025-04-13@00,356,0.0018440000000001788,33402.69535206809
Q4-3,2025-04-13@06,261,0.002087167000000001,0.0030052514121514384
Q4-3,2025-04-13@12,192,0.0012768329999999217,1119.963078890912
Q4-3,2025-04-13@18,137,0.0006904169999999432,157.22021594143237
